id,date,hour,leagueMatchNb,idHome,homeTeam,idAway,awayTeam,h_score,a_score,h_possession,h_duelsWon,h_aerialDuelsWon,h_interceptions,h_offPlays,h_corners,h_passes,h_longPasses,h_succeededPasses,h_succeededPassesOppositeSide,h_centers,h_succeededCenters,h_shots,h_targetedShots,h_counteredShots,h_extSurfaceShots,h_intSurfaceShots,h_precisionShots,h_tackles,h_succeededTackles,h_clears,h_concededFaults,h_yellowCards,h_redCards,a_possession,a_duelsWon,a_aerialDuelsWon,a_interceptions,a_offPlays,a_corners,a_passes,a_longPasses,a_succeededPasses,a_succeededPassesOppositeSide,a_centers,a_succeededCenters,a_shots,a_targetedShots,a_counteredShots,a_extSurfaceShots,a_intSurfaceShots,a_precisionShots,a_tackles,a_succeededTackles,a_clears,a_concededFaults,a_yellowCards,a_redCards
69068,20211205,2045,17,12,FCGB,4,OL,2,2,29.5,44.5,48.6,18,3,3,288,55,69.1,52.0,14,28.6,12,5,1,3,9,41.7,22,68.2,21,11,0,0,70.5,55.5,51.4,12,2,8,702,49,87.0,81.5,18,33.3,19,5,6,7,12,26.3,14,50.0,11,9,0,0
69082,20211210,2100,18,18,FCN,7,RCL,3,2,40.4,51.6,44.4,13,0,8,365,48,80.5,68.6,24,4.2,15,5,6,7,8,33.3,21,66.7,8,10,3,0,59.6,48.4,55.6,10,1,2,559,50,85.5,68.0,13,7.7,4,2,1,0,4,50.0,13,76.9,22,10,3,0
69079,20211211,1700,18,17,SB29,8,MHSC,0,4,43.6,47.4,57.6,9,0,8,399,37,80.7,66.8,29,31.0,17,6,5,7,10,35.3,22,81.8,10,16,2,0,56.4,52.6,42.4,7,3,2,544,71,86.2,68.4,11,18.2,9,4,1,4,5,44.4,21,42.9,15,6,1,0
69084,20211211,2100,18,14,SDR,11,ASSE,2,0,53.2,58.5,74.1,12,6,11,392,48,83.2,71.0,34,41.2,17,6,3,5,12,35.3,19,63.2,17,19,2,0,46.8,41.5,25.9,12,0,5,352,55,77.0,52.3,17,11.8,4,0,2,3,1,0.0,13,76.9,19,16,2,1
69080,20211212,1300,18,1,LOSC,4,OL,0,0,50.5,53.5,59.3,10,4,4,468,74,78.0,64.9,11,45.5,14,2,3,4,10,14.3,11,36.4,15,11,2,0,49.5,46.5,40.7,10,2,3,452,62,77.0,67.4,16,25.0,13,2,4,7,6,15.4,17,58.8,19,15,6,0
69078,20211212,1500,18,13,SCO,41,CF63,0,1,63.6,50.5,50.0,8,0,8,631,50,88.3,76.0,19,31.6,13,3,4,5,8,23.1,9,77.8,7,8,1,0,36.4,49.5,50.0,7,2,3,356,55,76.4,58.8,18,16.7,16,3,6,8,8,18.8,23,60.9,23,13,2,0
69081,20211212,1500,18,10,FCM,16,FCL,4,1,33.2,41.2,40.7,20,2,3,276,40,74.6,50.5,9,33.3,4,3,1,1,3,75.0,20,70.0,31,11,2,0,66.8,58.8,59.3,10,0,8,545,39,85.1,72.9,33,15.2,18,6,3,8,10,33.3,20,65.0,9,8,2,0
69085,20211212,1500,18,6,SRFC,9,OGCN,1,2,66.5,48.4,53.3,3,1,11,595,62,86.9,77.3,42,31.0,21,8,5,7,14,38.1,9,77.8,7,10,1,0,33.5,51.6,46.7,19,2,6,311,57,76.2,67.1,8,25.0,8,3,2,1,7,37.5,16,56.3,32,11,4,0
69087,20211212,1500,18,25,ESTAC,12,FCGB,1,2,64.7,52.9,48.6,12,2,8,507,45,84.8,72.9,38,13.2,20,3,6,12,8,15.0,13,53.8,8,11,3,0,35.3,47.1,51.4,13,3,1,293,62,71.0,54.3,7,14.3,7,4,2,2,5,57.1,17,82.4,36,15,3,0
69086,20211212,1700,18,15,RCSA,5,OM,0,2,49.4,54.2,59.1,7,2,8,489,54,83.2,67.6,23,17.4,11,3,2,2,9,27.3,12,66.7,9,10,2,0,50.6,45.8,40.9,9,1,3,510,69,83.3,71.4,7,42.9,8,3,1,2,6,37.5,14,42.9,25,12,1,0
69083,20211212,2045,18,2,PSG,3,ASM,2,0,52.6,53.1,72.7,16,4,1,539,51,87.6,81.8,3,33.3,9,2,3,2,7,22.2,13,53.8,12,8,3,0,47.4,46.9,27.3,14,3,6,480,44,84.0,73.2,13,30.8,13,3,5,8,5,23.1,26,38.5,4,15,4,0
69088,20211222,2100,19,12,FCGB,1,LOSC,2,3,41.3,45.1,20.0,18,1,5,341,63,78.6,62.5,20,15.0,12,3,4,7,5,25.0,15,53.3,8,11,1,0,58.7,54.9,80.0,15,3,6,502,33,81.3,66.9,12,41.7,13,3,4,6,7,23.1,19,63.2,19,7,3,0
69090,20211222,2100,19,16,FCL,2,PSG,1,1,22.9,44.1,43.5,12,2,6,229,48,74.2,66.7,14,21.4,17,5,4,10,7,29.4,18,50.0,26,6,1,0,77.1,55.9,56.5,2,2,8,784,50,91.5,87.7,32,21.9,17,4,3,4,13,23.5,18,66.7,9,8,1,1
69091,20211222,2100,19,4,OL,10,FCM,1,1,76.0,53.9,60.0,13,0,13,717,43,87.9,79.6,26,23.1,19,6,8,5,14,31.6,26,57.7,6,12,2,0,24.0,46.1,40.0,11,3,2,222,53,62.2,50.8,10,30.0,6,2,3,1,5,33.3,34,52.9,31,19,3,0
69092,20211222,2100,19,5,OM,14,SDR,1,1,72.9,43.7,57.9,6,0,7,717,41,89.1,82.7,23,34.8,14,6,4,5,9,42.9,6,50.0,8,12,4,1,27.1,56.3,42.1,13,4,4,260,41,76.9,56.3,12,16.7,7,2,0,2,5,28.6,18,83.3,33,6,3,1
69093,20211222,2100,19,3,ASM,6,SRFC,2,1,47.7,40.4,40.9,12,3,7,411,77,75.2,64.9,32,37.5,11,3,3,2,9,27.3,7,71.4,16,11,2,0,52.3,59.6,59.1,10,0,5,469,60,77.0,66.9,17,35.3,16,6,5,8,8,37.5,11,72.7,17,9,1,0
69094,20211222,2100,19,8,MHSC,13,SCO,4,1,46.6,53.4,50.0,15,0,1,406,74,79.1,57.0,8,12.5,9,6,2,4,5,66.7,26,69.2,19,13,1,0,53.4,46.6,50.0,10,3,6,448,45,86.6,76.8,26,7.7,13,6,2,10,3,46.2,15,66.7,9,13,1,0
69095,20211222,2100,19,9,OGCN,7,RCL,2,1,54.6,46.4,61.5,12,1,5,591,45,90.0,82.2,21,38.1,9,3,1,2,7,33.3,12,50.0,13,7,0,0,45.4,53.6,38.5,18,4,4,499,37,86.6,75.1,11,27.3,8,4,1,1,7,50.0,17,64.7,13,9,2,0
69096,20211222,2100,19,11,ASSE,18,FCN,0,1,49.9,42.4,37.5,17,2,5,462,53,76.8,65.5,11,0.0,14,6,3,5,9,42.9,15,46.7,31,13,1,0,50.1,57.6,62.5,12,4,4,443,69,76.1,64.8,32,18.8,8,3,1,2,6,37.5,21,47.6,14,12,1,0
69097,20211222,2100,19,25,ESTAC,17,SB29,1,1,66.2,41.7,45.5,8,3,9,588,53,85.4,76.5,28,35.7,15,4,3,7,8,26.7,12,66.7,1,16,1,1,33.8,58.3,54.5,10,0,0,307,72,71.3,59.2,5,60.0,8,2,2,4,4,25.0,17,41.2,34,10,2,0
69740,20220119,1900,19,41,CF63,15,RCSA,0,2,55.5,51.0,38.5,10,1,6,535,53,82.8,73.1,18,27.8,7,1,0,2,5,14.3,14,85.7,17,8,2,0,44.5,49.0,61.5,26,1,4,423,53,79.7,68.1,17,41.2,15,5,2,5,10,33.3,17,76.5,12,13,0,0
69099,20220107,2100,20,12,FCGB,5,OM,0,1,34.4,44.8,47.6,12,3,3,328,56,76.8,52.3,8,25.0,6,2,1,2,4,33.3,17,70.6,11,13,1,0,65.6,55.2,52.4,8,2,9,634,53,88.3,82.1,14,14.3,18,6,4,8,10,33.3,20,50.0,9,7,1,0
69102,20220108,2100,20,7,RCL,6,SRFC,1,0,58.2,48.6,50.0,14,1,12,622,62,85.4,77.0,22,9.1,11,4,6,5,6,36.4,9,66.7,13,5,1,0,41.8,51.4,50.0,17,3,1,450,46,81.3,69.0,11,18.2,5,0,2,3,2,0.0,9,66.7,21,6,1,0
69100,20220109,1300,20,17,SB29,9,OGCN,0,3,62.5,59.4,46.7,6,2,14,524,64,86.8,75.8,60,23.3,26,10,5,11,15,38.5,22,72.7,6,5,0,0,37.5,40.6,53.3,9,1,3,343,48,77.6,61.3,4,25.0,9,4,2,4,5,44.4,7,57.1,30,11,3,1
69101,20220109,1500,20,41,CF63,14,SDR,0,0,54.5,54.4,47.6,5,2,6,426,63,82.2,68.8,22,27.3,12,7,4,4,8,58.3,10,40.0,9,13,1,1,45.5,45.6,52.4,16,4,2,351,50,81.5,70.4,20,20.0,7,2,3,2,5,28.6,18,22.2,15,24,3,0
69105,20220109,1500,20,10,FCM,15,RCSA,0,2,40.6,46.8,45.2,11,3,4,382,70,79.8,67.3,17,5.9,8,1,2,6,2,12.5,11,72.7,17,11,1,0,59.4,53.2,54.8,8,1,3,564,58,83.9,69.3,22,22.7,19,7,2,7,12,36.8,11,63.6,13,6,1,0
69107,20220109,1705,20,18,FCN,3,ASM,0,0,31.4,45.3,30.0,26,2,5,333,60,70.9,57.7,15,20.0,8,4,1,3,5,50.0,19,42.1,19,17,1,0,68.6,54.7,70.0,6,5,2,747,48,85.1,74.9,17,17.6,9,1,2,1,8,11.1,12,50.0,8,12,2,0
69104,20220109,2045,20,4,OL,2,PSG,1,1,31.6,51.4,52.9,10,0,2,326,40,80.7,69.9,5,40.0,11,4,3,1,10,36.4,22,59.1,20,18,2,0,68.4,48.6,47.1,5,2,7,695,26,90.9,86.3,19,36.8,15,3,3,8,7,20.0,18,66.7,4,13,2,0
69103,20220119,1900,20,1,LOSC,16,FCL,3,1,55.2,55.7,52.9,10,0,4,609,62,88.2,77.6,16,31.3,13,5,3,8,5,38.5,10,60.0,6,8,0,0,44.8,44.3,47.1,7,3,2,496,53,85.3,75.1,12,33.3,18,5,6,10,8,27.8,13,46.2,10,11,0,0
69106,20220119,1900,20,8,MHSC,25,ESTAC,0,1,52.0,47.8,54.5,5,1,5,475,69,83.8,63.4,12,8.3,11,2,4,6,5,18.2,14,78.6,14,12,5,1,48.0,52.2,45.5,14,0,4,438,53,81.5,71.1,12,16.7,13,5,1,7,6,38.5,19,63.2,17,10,1,0
69098,20220126,1900,20,13,SCO,11,ASSE,0,1,53.0,47.4,39.5,15,1,3,541,87,77.8,62.1,13,15.4,7,4,1,2,5,57.1,15,53.3,8,7,1,0,47.0,52.6,60.5,18,2,1,483,76,77.4,63.7,5,20.0,8,5,1,3,5,62.5,15,66.7,17,13,1,0
69111,20220114,2100,21,9,OGCN,18,FCN,2,1,54.6,48.1,42.9,8,0,3,548,45,84.1,75.8,11,27.3,13,5,5,4,9,38.5,11,81.8,14,8,2,0,45.4,51.9,57.1,8,1,5,441,61,83.7,73.1,27,33.3,11,3,1,5,6,27.3,24,41.7,17,17,1,0
69115,20220115,1700,21,11,ASSE,7,RCL,1,2,40.0,37.8,27.5,23,1,6,392,61,71.9,58.7,19,36.8,12,4,3,4,8,33.3,12,66.7,19,9,1,0,60.0,62.2,72.5,7,5,6,600,54,83.5,72.6,16,18.8,15,4,5,3,12,26.7,19,47.4,9,13,1,0
69112,20220115,2100,21,2,PSG,17,SB29,2,0,68.5,42.5,64.3,10,4,9,770,32,92.6,86.6,17,17.6,20,9,3,5,15,45.0,9,77.8,13,10,5,0,31.5,57.5,35.7,11,0,6,337,45,81.0,65.6,21,9.5,6,3,1,2,4,50.0,24,62.5,25,8,3,0
69114,20220116,1300,21,6,SRFC,12,FCGB,6,0,58.1,56.3,64.0,10,3,9,506,52,82.8,74.8,22,22.7,19,11,2,3,16,57.9,15,73.3,15,10,1,0,41.9,43.8,36.0,19,1,1,367,67,75.7,56.3,12,0.0,5,1,2,3,2,20.0,7,71.4,16,9,3,1
69108,20220116,1500,21,16,FCL,13,SCO,0,0,54.3,55.7,62.5,8,2,6,510,48,83.9,76.5,22,31.8,14,4,6,8,6,28.6,31,61.3,18,12,3,0,45.7,44.3,37.5,13,1,1,439,60,79.0,64.7,6,16.7,5,0,3,1,4,0.0,17,58.8,20,9,1,1
69110,20220116,1500,21,3,ASM,41,CF63,4,0,53.1,59.5,60.5,18,4,6,480,35,82.9,74.9,18,50.0,20,10,3,5,15,50.0,23,73.9,18,9,0,0,46.9,40.5,39.5,17,0,1,429,58,77.2,63.2,9,22.2,6,1,4,3,3,16.7,17,47.1,10,10,1,0
69113,20220116,1500,21,14,SDR,10,FCM,0,1,57.6,45.7,43.8,15,4,11,471,59,76.9,63.9,26,38.5,14,2,7,6,8,14.3,11,63.6,21,14,4,0,42.4,54.3,56.3,20,0,4,347,52,73.8,59.6,21,19.0,17,5,4,9,8,29.4,15,66.7,33,16,4,0
69116,20220116,1500,21,15,RCSA,8,MHSC,3,1,56.4,52.2,60.0,10,0,7,504,51,83.7,75.9,29,27.6,19,8,3,5,14,42.1,15,66.7,10,18,2,0,43.6,47.8,40.0,10,1,3,403,63,80.1,67.4,9,22.2,9,5,2,2,7,55.6,9,44.4,19,9,2,1
69117,20220116,1705,21,25,ESTAC,4,OL,0,1,37.8,49.4,50.0,19,4,4,444,61,79.3,66.3,10,30.0,6,2,0,1,5,33.3,17,47.1,26,9,2,0,62.2,50.6,50.0,11,2,7,728,33,89.3,80.6,24,20.8,19,8,4,4,15,42.1,9,22.2,8,12,1,0
69109,20220116,2045,21,5,OM,1,LOSC,1,1,77.6,56.1,57.9,7,1,15,689,36,89.1,82.4,46,21.7,22,6,8,7,15,27.3,18,38.9,5,10,1,0,22.4,43.9,42.1,7,6,2,207,47,69.6,50.0,4,50.0,5,4,0,3,2,80.0,12,41.7,43,12,3,1
69123,20220121,2100,22,4,OL,11,ASSE,1,0,58.9,54.5,74.3,10,2,2,539,72,80.3,71.2,5,40.0,11,4,4,0,11,36.4,23,60.9,20,15,1,0,41.1,45.5,25.7,22,0,2,360,44,71.4,55.8,16,25.0,4,1,0,1,3,25.0,38,44.7,10,17,4,0
69120,20220122,1700,22,17,SB29,1,LOSC,2,0,37.7,50.5,45.7,17,2,5,357,73,76.5,64.1,14,14.3,9,3,2,3,6,33.3,19,68.4,22,7,2,0,62.3,49.5,54.3,15,2,10,590,45,87.1,76.5,29,20.7,17,5,4,8,9,29.4,12,50.0,13,10,3,0
69122,20220122,2100,22,7,RCL,5,OM,0,2,47.2,50.0,56.3,7,4,8,519,34,86.5,76.8,24,16.7,9,3,2,5,4,33.3,9,55.6,17,7,3,0,52.8,50.0,43.8,13,2,5,595,46,87.7,80.2,10,10.0,10,7,1,3,7,70.0,11,36.4,12,6,2,0
69124,20220123,1300,22,10,FCM,9,OGCN,0,2,53.0,52.1,76.9,3,1,3,534,66,83.3,69.4,14,14.3,8,1,2,7,1,12.5,26,57.7,6,14,3,0,47.0,47.9,23.1,20,2,4,470,40,85.5,75.1,12,8.3,7,6,0,0,7,85.7,21,61.9,8,6,1,0
69118,20220123,1500,22,13,SCO,25,ESTAC,2,1,43.4,46.1,33.3,12,2,3,403,53,78.4,57.1,6,33.3,10,3,3,2,8,30.0,16,56.3,7,16,1,0,56.6,53.9,66.7,8,1,3,515,59,80.2,71.3,21,28.6,11,6,3,2,9,54.5,24,83.3,7,21,3,0
69119,20220123,1500,22,12,FCGB,15,RCSA,4,3,34.3,32.4,27.3,15,1,1,276,75,63.4,50.7,9,22.2,13,6,3,5,8,46.2,9,33.3,39,11,5,0,65.7,67.6,72.7,13,2,3,521,45,81.2,72.2,34,26.5,18,6,2,5,13,33.3,18,50.0,12,11,2,0
69121,20220123,1500,22,41,CF63,6,SRFC,2,1,46.8,51.2,58.1,7,1,4,377,58,69.8,57.4,21,28.6,12,4,1,5,7,33.3,14,78.6,11,9,2,0,53.2,48.8,41.9,15,2,6,436,73,74.5,64.5,15,46.7,13,4,5,2,11,30.8,23,69.6,22,17,3,0
69126,20220123,1500,22,18,FCN,16,FCL,4,2,53.8,47.2,50.0,9,0,7,465,71,81.3,67.5,26,11.5,12,8,3,3,9,66.7,23,60.9,19,12,3,0,46.2,52.8,50.0,10,1,6,405,47,76.5,68.6,17,41.2,15,6,7,8,7,40.0,23,52.2,35,10,0,0
69125,20220123,1705,22,8,MHSC,3,ASM,3,2,38.8,46.3,45.7,13,1,5,333,52,76.0,64.9,16,18.8,15,7,4,5,10,46.7,17,58.8,39,10,2,0,61.2,53.7,54.3,6,0,10,532,57,84.4,76.1,33,15.2,18,7,4,9,9,38.9,26,61.5,14,10,2,0
69127,20220123,2045,22,2,PSG,14,SDR,4,0,68.1,53.0,38.5,10,1,14,830,57,90.2,86.1,16,31.3,22,9,5,6,16,40.9,18,44.4,7,6,0,0,31.9,47.0,61.5,17,1,0,384,34,84.4,78.2,10,30.0,7,3,0,3,4,42.9,17,52.9,15,10,1,0
69130,20220204,2100,23,5,OM,13,SCO,5,2,59.6,45.9,41.2,9,5,6,577,47,88.2,79.4,19,31.6,18,8,3,6,12,44.4,13,61.5,2,13,0,0,40.4,54.1,58.8,13,6,2,398,46,83.9,73.0,5,40.0,4,2,1,2,2,50.0,12,66.7,12,13,3,0
69135,20220205,1700,23,11,ASSE,8,MHSC,3,1,60.6,51.9,52.0,6,1,11,556,44,86.9,78.1,44,18.2,27,8,10,12,15,29.6,11,45.5,6,11,1,0,39.4,48.1,48.0,6,1,0,383,56,77.8,61.5,2,0.0,3,2,1,2,1,66.7,14,50.0,40,4,0,0
69131,20220205,2100,23,3,ASM,4,OL,2,0,36.2,51.1,51.4,14,3,3,352,54,73.0,58.6,15,26.7,10,6,1,2,8,60.0,24,41.7,16,17,1,0,63.8,48.9,48.6,12,0,4,629,47,85.1,78.8,18,16.7,19,5,9,8,11,26.3,14,42.9,11,14,2,0
69129,20220206,1300,23,16,FCL,7,RCL,2,0,35.5,50.0,31.6,19,3,1,330,69,70.9,48.7,8,25.0,8,3,1,2,6,37.5,30,56.7,19,14,0,0,64.5,50.0,68.4,14,1,4,599,40,84.5,73.6,20,20.0,8,0,4,5,3,0.0,22,72.7,13,11,3,1
69132,20220206,1500,23,9,OGCN,41,CF63,0,1,54.9,56.0,57.1,15,2,5,518,42,82.0,68.4,21,28.6,7,3,1,0,7,42.9,20,60.0,7,10,1,0,45.1,44.0,42.9,14,1,3,425,48,81.6,67.2,21,33.3,14,5,2,3,11,35.7,16,62.5,23,9,1,0
69133,20220206,1500,23,14,SDR,12,FCGB,5,0,48.9,50.0,46.2,6,4,7,439,47,81.5,67.6,21,28.6,16,7,2,5,11,43.8,12,75.0,15,5,0,0,51.1,50.0,53.8,5,1,4,463,43,84.2,67.2,16,12.5,6,0,3,5,1,0.0,21,57.1,16,12,1,1
69136,20220206,1500,23,15,RCSA,18,FCN,1,0,50.9,57.9,62.7,4,0,7,474,71,74.3,62.1,27,29.6,13,3,3,2,11,23.1,23,69.6,18,7,3,0,49.1,42.1,37.3,7,1,9,455,71,76.9,65.3,27,22.2,10,2,4,5,5,20.0,14,71.4,30,8,3,0
69137,20220206,1500,23,25,ESTAC,10,FCM,0,0,46.9,54.2,53.3,9,1,6,448,46,82.4,68.4,21,23.8,9,2,2,4,5,22.2,9,55.6,18,8,1,0,53.1,45.8,46.7,9,1,7,507,65,85.2,63.9,21,28.6,6,0,4,2,4,0.0,15,66.7,21,14,2,0
69134,20220206,1700,23,6,SRFC,17,SB29,2,0,60.8,55.2,62.5,9,1,6,553,46,83.9,70.8,16,56.3,19,8,3,4,15,42.1,17,64.7,14,11,3,0,39.2,44.8,37.5,15,2,1,354,66,78.0,63.0,13,7.7,5,1,3,3,2,20.0,17,70.6,18,8,1,0
69128,20220206,2045,23,1,LOSC,2,PSG,1,5,40.8,47.7,50.0,13,3,4,425,31,87.8,80.9,9,44.4,10,5,2,2,8,50.0,18,50.0,14,19,2,0,59.2,52.3,50.0,6,0,3,626,35,90.6,85.5,5,20.0,18,7,1,8,10,38.9,17,76.5,5,9,1,0
69147,20220211,2100,24,2,PSG,6,SRFC,1,0,63.8,47.2,58.8,7,3,5,701,43,91.9,87.1,15,13.3,12,1,5,4,8,8.3,7,57.1,6,13,2,0,36.2,52.8,41.2,6,3,3,392,47,82.7,72.0,11,36.4,13,1,5,4,9,7.7,22,40.9,14,10,1,0
69145,20220212,1700,24,8,MHSC,1,LOSC,0,1,56.3,42.1,36.8,5,2,6,453,65,81.2,66.7,20,20.0,16,5,6,7,9,31.3,9,77.8,14,13,3,0,43.7,57.9,63.2,4,0,4,348,51,77.0,68.4,18,11.1,16,7,2,8,8,43.8,18,55.6,27,15,4,0
69142,20220212,2100,24,4,OL,9,OGCN,2,0,60.2,56.7,60.0,20,3,4,697,48,88.1,79.3,17,29.4,12,8,2,6,6,66.7,20,50.0,6,11,0,0,39.8,43.3,40.0,15,0,1,463,43,80.3,63.4,7,14.3,1,1,0,0,1,100.0,17,47.1,14,9,1,0
69144,20220213,1300,24,3,ASM,16,FCL,0,0,65.0,56.9,65.8,16,2,12,514,47,78.8,68.2,37,21.6,15,4,2,4,11,26.7,16,37.5,3,18,3,0,35.0,43.1,34.2,7,0,2,294,69,65.0,51.6,5,40.0,5,1,1,3,2,20.0,15,73.3,42,11,2,0
69138,20220213,1500,24,13,SCO,15,RCSA,0,1,64.2,46.2,55.2,13,1,5,628,54,87.6,78.7,21,14.3,9,2,0,5,4,22.2,15,53.3,15,20,3,0,35.8,53.8,44.8,14,6,3,352,75,71.0,58.5,10,50.0,8,2,1,3,5,25.0,33,45.5,16,11,1,0
69139,20220213,1500,24,17,SB29,25,ESTAC,5,1,58.2,52.2,66.7,14,0,1,519,59,82.1,71.5,13,38.5,12,5,4,2,10,41.7,17,88.2,16,13,1,0,41.8,47.8,33.3,11,4,5,351,38,79.2,57.1,26,11.5,5,2,0,2,3,40.0,16,62.5,11,11,1,0
69140,20220213,1500,24,41,CF63,11,ASSE,1,2,46.4,44.1,61.5,16,1,6,408,60,70.8,56.3,16,12.5,9,3,1,4,5,33.3,14,64.3,7,16,4,0,53.6,55.9,38.5,17,1,3,474,69,74.1,61.4,12,25.0,6,3,1,1,5,50.0,21,52.4,8,10,1,0
69146,20220213,1500,24,18,FCN,14,SDR,1,0,60.4,47.4,60.0,8,1,5,584,56,86.6,78.6,28,14.3,11,3,3,6,5,27.3,15,73.3,12,17,1,0,39.6,52.6,40.0,9,1,5,389,63,77.1,62.9,9,33.3,7,4,1,3,4,57.1,16,75.0,17,8,0,1
69141,20220213,1705,24,7,RCL,12,FCGB,3,2,43.3,45.6,40.9,11,0,6,415,47,79.3,65.1,18,16.7,9,7,0,0,9,77.8,14,71.4,21,9,3,0,56.7,54.4,59.1,13,0,2,548,69,83.2,68.2,15,0.0,10,5,2,2,8,50.0,21,66.7,24,7,2,0
69143,20220213,2045,24,10,FCM,5,OM,1,2,45.3,45.8,43.5,12,1,3,399,53,82.2,69.1,7,14.3,11,4,2,6,5,36.4,13,69.2,21,11,2,0,54.7,54.2,56.5,8,0,8,477,45,83.4,74.3,16,31.3,13,5,2,4,9,38.5,15,73.3,13,6,2,0
69150,20220218,2100,25,1,LOSC,10,FCM,0,0,63.6,42.2,42.3,9,1,10,572,42,83.4,70.8,21,38.1,13,1,3,3,10,7.7,10,60.0,10,10,2,1,36.4,57.8,57.7,13,1,1,324,59,71.9,57.9,13,7.7,7,0,2,4,3,0.0,26,53.8,20,13,4,0
69149,20220219,1700,25,7,RCL,4,OL,1,1,37.4,56.0,58.8,18,4,4,357,46,77.9,67.1,20,5.0,13,6,1,7,6,46.2,14,78.6,15,8,0,0,62.6,44.0,41.2,8,2,4,621,50,83.3,73.4,11,36.4,10,2,3,4,6,20.0,7,57.1,12,10,2,0
69153,20220219,2100,25,18,FCN,2,PSG,3,1,28.1,46.2,35.3,15,1,5,267,55,77.5,71.4,12,50.0,13,7,1,3,10,53.8,25,60.0,24,16,2,0,71.9,53.8,64.7,7,1,7,707,22,90.7,85.0,10,30.0,16,9,3,1,15,56.3,14,50.0,12,10,6,0
69154,20220220,1300,25,9,OGCN,13,SCO,1,0,57.3,53.8,53.8,7,4,4,521,34,86.8,75.9,25,20.0,9,5,1,4,5,55.6,14,71.4,9,11,2,0,42.7,46.2,46.2,10,1,5,393,38,81.9,68.3,11,18.2,11,2,2,6,5,18.2,19,52.6,17,17,2,0
69151,20220220,1500,25,16,FCL,8,MHSC,0,1,47.5,52.9,55.9,8,1,8,426,55,81.0,70.0,31,32.3,16,3,5,6,10,18.8,9,66.7,13,15,2,0,52.5,47.1,44.1,8,2,5,480,53,83.8,69.0,18,22.2,6,5,0,3,3,83.3,11,72.7,12,9,2,0
69155,20220220,1500,25,14,SDR,17,SB29,1,1,43.7,56.1,39.3,13,6,1,322,52,77.3,56.0,10,20.0,8,2,2,2,6,25.0,24,50.0,18,10,1,0,56.3,43.9,60.7,7,0,6,409,55,80.0,64.2,20,25.0,15,4,4,1,14,26.7,9,66.7,7,17,2,0
69156,20220220,1500,25,6,SRFC,25,ESTAC,4,1,63.0,49.3,53.8,10,3,6,554,51,88.6,79.2,15,33.3,17,8,5,8,9,47.1,10,20.0,19,11,1,0,37.0,50.7,46.2,10,1,7,310,40,78.4,58.7,24,16.7,4,1,0,1,3,25.0,16,50.0,12,16,4,0
69157,20220220,1500,25,11,ASSE,15,RCSA,2,2,51.2,44.9,55.6,11,0,3,435,72,75.9,61.8,11,27.3,9,4,2,5,4,44.4,8,50.0,19,12,3,0,48.8,55.1,44.4,8,4,4,415,59,77.6,67.3,16,18.8,8,4,0,2,6,50.0,18,50.0,12,6,2,0
69148,20220220,1705,25,12,FCGB,3,ASM,1,1,47.0,53.0,69.6,17,2,2,414,61,79.5,58.1,17,17.6,11,3,2,5,6,27.3,29,51.7,33,13,3,0,53.0,47.0,30.4,7,1,7,463,49,81.9,68.8,24,20.8,13,4,4,5,8,30.8,12,83.3,7,13,2,1
69152,20220220,2045,25,5,OM,41,CF63,0,2,64.7,44.3,50.0,7,0,8,737,42,91.2,85.7,26,11.5,18,4,8,6,12,22.2,13,53.8,2,11,2,0,35.3,55.7,50.0,18,4,3,405,54,85.9,67.7,10,30.0,4,3,0,0,4,75.0,22,45.5,25,9,2,0
69164,20220225,2100,26,8,MHSC,6,SRFC,2,4,46.9,41.6,42.9,10,2,7,403,60,75.4,55.7,23,21.7,12,5,2,6,6,41.7,11,36.4,11,11,3,0,53.1,58.4,57.1,9,1,1,471,73,80.3,71.5,8,37.5,11,9,0,4,7,81.8,10,40.0,23,11,2,0
69166,20220226,1700,26,15,RCSA,9,OGCN,0,0,63.2,55.7,52.9,7,2,9,583,51,84.6,75.3,37,18.9,17,6,3,5,12,35.3,18,72.2,8,9,1,0,36.8,44.3,47.1,9,1,2,350,59,74.6,58.9,10,30.0,4,0,1,1,3,0.0,5,60.0,43,12,0,2
69165,20220226,2100,26,2,PSG,11,ASSE,3,1,62.2,58.4,90.9,10,6,8,614,33,90.6,84.9,14,35.7,21,8,7,9,12,38.1,22,50.0,13,9,2,0,37.8,41.6,9.1,10,1,3,369,43,82.9,76.5,11,0.0,13,6,4,7,6,46.2,19,57.9,14,13,1,0
69163,20220227,1300,26,3,ASM,14,SDR,1,2,69.1,54.5,50.0,13,1,10,577,61,86.3,76.0,32,15.6,18,5,10,7,11,27.8,16,56.3,8,15,1,1,30.9,45.5,50.0,14,0,3,259,58,69.1,47.9,11,18.2,12,7,1,2,10,58.3,15,40.0,39,12,2,0
69158,20220227,1500,26,13,SCO,7,RCL,1,2,46.8,39.8,32.4,11,1,7,406,61,77.3,60.4,14,35.7,13,4,3,5,8,30.8,11,54.5,9,13,2,1,53.2,60.2,67.6,8,1,3,465,59,81.9,73.7,16,12.5,8,2,1,6,2,25.0,26,50.0,13,16,3,0
